student_id,quiz_score,time_spent,retry_attempts,videos_watched,articles_read,quizzes_attempted,interactive_exercises,subject,past_quiz_scores,study_hours_per_week,days_since_last_revision,mistakes_made,study_time_preference,study_consistency,Revision_Urgency
46,91,38,0,0,0,1,7,Science,"[82, 33, 100, 69, 78]",20,13.067739349578375,10.202989826745235,Morning,4.739150732056293,Immediate Revision Needed
56,72,22,0,8,2,5,0,English,"[79, 93, 83, 59, 55]",38,17.038558480035313,8.46546212688331,Afternoon,9.387012713522536,Immediate Revision Needed
468,93,5,1,13,6,2,5,Math,"[67, 47, 55, 50, 38]",15,19.123860826341307,9.591566525851528,Afternoon,9.060633688216903,Immediate Revision Needed
347,46,5,3,10,2,10,5,English,"[100, 97, 47, 91, 80]",15,25.837512615418365,2.256843220884443,Afternoon,3.2455831800165957,Immediate Revision Needed
1,79,13,3,9,7,5,6,Math,"[91, 43, 92, 78, 51]",25,28.792939328897877,7.791312341134636,Morning,8.85649907133967,Immediate Revision Needed
434,64,56,5,11,8,6,1,Programming,"[46, 100, 97, 83, 85]",27,20.43963886033122,13.398643174719487,Morning,10.0,Immediate Revision Needed
190,75,32,5,9,7,0,2,History,"[52, 83, 59, 59, 60]",25,19.04260021627102,0.0,Afternoon,3.2850238276645483,Immediate Revision Needed
114,55,30,2,5,10,0,0,Science,"[66, 64, 50, 51, 87]",16,20.133996179694673,15.047396343917484,Morning,5.788458411025763,Immediate Revision Needed
63,100,56,1,7,9,2,6,Programming,"[94, 78, 68, 90, 100]",8,0.0,10.026718194536144,Morning,7.021775897880931,Moderate Revision Needed
494,61,35,0,7,10,8,2,Programming,"[66, 66, 38, 81, 71]",21,24.8997297397018,10.485893243302122,Morning,5.312489691878122,Immediate Revision Needed
296,51,22,0,5,3,6,4,History,"[94, 45, 67, 51, 40]",23,12.721892651430126,13.330026117591245,Evening,7.611343313247377,Immediate Revision Needed
212,72,33,0,5,0,5,5,English,"[44, 64, 97, 91, 80]",10,1.5198885593611102,6.184350246969178,Evening,2.8184267968449688,Immediate Revision Needed
83,38,23,0,3,6,6,0,Math,"[78, 55, 68, 81, 90]",17,19.504382471527684,6.957737378345376,Morning,6.742246983667224,Immediate Revision Needed
452,100,1,0,3,8,7,2,Science,"[56, 64, 85, 84, 64]",14,24.30505439573846,8.857002673837847,Evening,5.96330979928145,Immediate Revision Needed
189,45,10,4,1,7,7,2,Math,"[54, 87, 90, 86, 92]",35,3.7970377549594323,13.541346643142699,Evening,3.7878271037617464,Immediate Revision Needed
242,79,30,3,10,5,8,3,Science,"[58, 52, 90, 68, 51]",17,29.438250089083567,10.123867513007596,Afternoon,6.114056848898048,Immediate Revision Needed
349,91,54,3,1,7,9,1,Science,"[64, 39, 68, 58, 50]",37,3.1037225958610204,3.7791356327899437,Morning,6.774949365409057,Moderate Revision Needed
470,89,53,1,8,9,5,3,Science,"[45, 62, 69, 85, 79]",15,11.600928278903872,4.729896954792346,Evening,6.101367555027536,Moderate Revision Needed
194,75,47,4,11,5,9,0,English,"[72, 85, 48, 94, 45]",28,24.981328356814156,3.04215052402491,Afternoon,3.2250063438740835,Immediate Revision Needed
434,65,56,4,10,4,4,1,Programming,"[43, 85, 93, 89, 76]",22,21.409809348237303,11.870838262374244,Morning,7.962273655897263,Immediate Revision Needed
363,60,30,3,12,7,5,5,History,"[66, 74, 87, 79, 84]",14,25.676197107088566,7.081532636690297,Morning,4.735604931957263,Immediate Revision Needed
195,44,36,1,11,4,9,4,English,"[82, 61, 78, 85, 59]",30,9.91846332827836,13.258413076323112,Morning,2.332313368721197,Immediate Revision Needed
181,100,10,5,5,6,10,7,History,"[61, 50, 75, 81, 98]",17,16.7412253308235,9.831061052042218,Afternoon,1.7333634233341726,Immediate Revision Needed
357,73,34,2,8,7,1,6,Math,"[100, 52, 74, 82, 72]",13,0.6222720150767325,7.275925544173051,Evening,3.584070812605562,Moderate Revision Needed
451,76,5,0,12,5,7,2,English,"[100, 76, 100, 73, 64]",32,28.226863744290412,9.520487104193734,Evening,0.6949283565594444,Immediate Revision Needed
491,74,17,2,14,2,7,0,Science,"[59, 48, 50, 91, 55]",16,20.666831224019134,6.865491798040354,Afternoon,7.69185232017809,Moderate Revision Needed
50,45,24,0,5,2,9,2,English,"[87, 85, 65, 37, 46]",10,10.772557019312476,8.969901418064538,Afternoon,8.618099238053675,Moderate Revision Needed
232,46,57,5,7,0,7,6,Science,"[42, 63, 62, 59, 48]",40,20.7995854569269,7.64068070411777,Afternoon,5.065778887554622,Immediate Revision Needed
481,46,15,4,5,6,5,0,History,"[41, 88, 65, 39, 56]",34,0.0,0.0,Evening,5.709404838279469,Moderate Revision Needed
302,47,27,0,11,8,2,2,Science,"[61, 70, 33, 66, 50]",18,17.86476900951144,0.0,Evening,7.8054019701740325,Moderate Revision Needed
77,58,53,4,4,6,7,4,Math,"[47, 77, 92, 73, 50]",20,23.92077065342668,11.6763378983082,Afternoon,6.592707705558644,Immediate Revision Needed
373,65,44,4,0,8,1,3,History,"[59, 80, 39, 94, 73]",37,5.721673486136096,0.0,Morning,8.24926125851774,Low Urgency
15,99,41,1,0,1,3,4,History,"[47, 35, 77, 71, 49]",32,13.421746036821538,2.8899104290430846,Afternoon,5.5253582414788,Moderate Revision Needed
291,73,44,5,11,4,10,2,Math,"[77, 82, 92, 47, 91]",8,12.183810643141216,14.103554833880931,Evening,2.3877068971989095,Immediate Revision Needed
238,81,44,3,5,1,4,4,History,"[62, 70, 68, 89, 76]",21,1.5989635788582275,0.0,Evening,10.0,Low Urgency
199,48,37,2,11,4,8,6,Math,"[88, 86, 86, 98, 50]",15,30.59205370469076,8.627060248332134,Evening,6.292029279236351,Immediate Revision Needed
11,59,50,1,3,10,6,4,Math,"[60, 94, 88, 49, 52]",31,7.769943194802128,4.869840231553353,Evening,10.0,Moderate Revision Needed
33,55,13,3,2,2,3,5,Math,"[82, 42, 71, 74, 63]",17,28.89164958281259,4.135995737721863,Afternoon,7.0271814478612225,Immediate Revision Needed
265,95,43,0,4,10,7,4,History,"[51, 90, 66, 56, 95]",10,19.873487655990417,6.85760227142745,Afternoon,2.9309729235495268,Immediate Revision Needed
345,93,15,4,9,1,6,3,Science,"[42, 93, 59, 89, 68]",12,25.918557394209373,10.380975140661805,Afternoon,0.05717658816264992,Immediate Revision Needed
187,91,11,1,6,11,10,0,Science,"[42, 77, 100, 89, 67]",11,4.549310400151437,3.557000031199874,Afternoon,3.9703314354398413,Moderate Revision Needed
259,47,13,3,13,5,7,3,Science,"[81, 100, 72, 52, 58]",6,14.162180181444207,10.263921947279968,Evening,6.468347178363189,Moderate Revision Needed
130,55,27,2,14,9,6,3,Science,"[39, 46, 66, 71, 69]",36,17.758784312376356,16.191892791010172,Afternoon,7.371693775670957,Immediate Revision Needed
400,50,49,1,5,5,2,1,English,"[59, 90, 96, 79, 84]",40,3.6780176399688234,0.0,Afternoon,3.6354270324404907,Moderate Revision Needed
84,48,30,4,7,5,8,2,English,"[48, 42, 89, 61, 100]",19,32.21178728055242,8.517679944257699,Afternoon,7.610139834539076,Immediate Revision Needed
298,59,59,3,0,6,3,0,History,"[87, 100, 71, 81, 47]",3,9.917489888127735,10.522054823632,Afternoon,5.590612390598699,Immediate Revision Needed
383,64,14,3,12,5,7,4,Programming,"[52, 92, 100, 62, 56]",15,21.03575734197724,4.931074504740678,Evening,1.9192400689689864,Immediate Revision Needed
23,70,26,0,4,2,4,4,English,"[100, 43, 60, 75, 60]",17,10.921263066688866,9.971479982003112,Afternoon,2.3134422984714766,Immediate Revision Needed
228,100,6,3,6,5,3,0,Science,"[62, 74, 88, 66, 98]",8,4.323323022422707,2.5702538715708827,Evening,4.673263455585482,Moderate Revision Needed
317,59,14,2,2,7,8,1,Science,"[94, 80, 84, 52, 60]",6,20.711619975425844,13.746511455371573,Morning,7.225235531019337,Immediate Revision Needed
424,76,51,2,9,6,6,2,History,"[73, 100, 46, 60, 52]",30,10.309275762053932,11.185689140832453,Afternoon,4.151488234419077,Moderate Revision Needed
451,81,8,2,9,3,9,2,English,"[88, 75, 88, 79, 59]",27,24.570337859706996,11.243947613776012,Evening,2.9546957671232397,Immediate Revision Needed
129,91,22,3,2,4,4,5,Programming,"[85, 95, 100, 41, 65]",30,22.7957560712168,0.0,Evening,1.2839462568790205,Immediate Revision Needed
216,64,53,3,6,8,9,5,English,"[88, 54, 76, 100, 100]",14,11.1893093724815,5.7832445542590625,Afternoon,6.221508480250788,Moderate Revision Needed
180,76,52,1,14,6,0,5,Programming,"[60, 50, 77, 81, 83]",26,9.770408415428793,10.305851292984698,Evening,0.0,Immediate Revision Needed
244,58,53,5,4,2,6,4,Math,"[71, 63, 53, 55, 81]",34,20.742360409788873,5.048027262868257,Evening,6.651290998766464,Moderate Revision Needed
53,56,42,1,14,0,5,1,Science,"[100, 53, 76, 97, 36]",25,20.331911277993605,13.210469997803274,Morning,5.86073738802256,Immediate Revision Needed
354,100,10,0,10,2,0,5,English,"[80, 88, 64, 67, 50]",20,5.681577917002246,1.179844026851323,Afternoon,4.24941183890085,Moderate Revision Needed
498,63,37,1,2,5,7,0,English,"[86, 40, 56, 34, 79]",25,28.479571007225275,0.0,Morning,6.629781135424368,Immediate Revision Needed
40,60,13,2,0,10,7,0,Programming,"[84, 43, 72, 67, 77]",28,19.811061100195694,3.362932647750714,Evening,4.46987189498802,Moderate Revision Needed
366,89,29,1,6,10,4,2,Programming,"[80, 66, 97, 90, 82]",19,0.0,7.4701299005861825,Evening,4.64778829514068,Moderate Revision Needed
497,67,59,3,8,0,2,6,Science,"[50, 89, 89, 73, 40]",23,12.085389690655743,4.866866901780604,Evening,5.4700126872740285,Moderate Revision Needed
374,77,50,1,8,2,10,1,Math,"[100, 84, 40, 61, 54]",13,17.57047006364956,9.77017949128449,Afternoon,0.0,Immediate Revision Needed
419,48,41,5,1,2,5,5,English,"[75, 68, 76, 100, 80]",21,9.209547330680165,4.5694298885436595,Morning,1.7636530846165703,Immediate Revision Needed
445,98,13,1,8,4,4,4,English,"[64, 60, 74, 50, 78]",22,24.059243763580714,2.698680623960847,Morning,2.9816369510940404,Immediate Revision Needed
217,76,25,3,4,0,7,2,Programming,"[42, 100, 97, 87, 55]",18,12.54210325968669,7.452567025049642,Evening,2.8649634436445077,Immediate Revision Needed
229,82,29,1,8,4,8,4,Programming,"[64, 71, 55, 77, 56]",8,22.331944076848817,8.56560905799974,Afternoon,7.995591684138512,Immediate Revision Needed
263,90,18,3,8,0,4,1,History,"[67, 63, 62, 57, 78]",8,9.84734104749215,7.780334002706534,Afternoon,5.088595316049058,Moderate Revision Needed
106,58,28,2,1,3,7,5,Science,"[58, 61, 61, 44, 65]",24,5.469458865803689,1.7509747311606483,Afternoon,5.560413857203944,Moderate Revision Needed
7,69,45,4,1,5,10,3,Science,"[50, 96, 63, 72, 59]",19,4.627283641338907,10.276720139246855,Afternoon,2.452490089576651,Immediate Revision Needed
381,65,57,0,3,8,8,4,History,"[94, 37, 92, 70, 36]",9,18.8809773996547,4.406222259718164,Morning,3.9801459251708784,Immediate Revision Needed
62,94,30,4,0,5,2,4,English,"[60, 79, 52, 52, 63]",25,9.312940739531705,10.592016889514678,Morning,4.20607458000664,Moderate Revision Needed
299,90,48,1,5,7,3,4,Math,"[85, 44, 75, 79, 90]",5,26.531790118169965,12.74937357331279,Afternoon,2.4062324999709683,Immediate Revision Needed
99,44,32,1,8,1,7,3,History,"[59, 66, 61, 68, 50]",8,10.095597379223136,4.191710453620847,Afternoon,9.361244461593747,Moderate Revision Needed
362,44,31,1,14,1,4,4,English,"[89, 68, 97, 81, 51]",31,12.252805507787354,1.2308806541191095,Afternoon,2.6525491732609985,Immediate Revision Needed
172,86,26,0,3,0,9,1,English,"[90, 53, 72, 89, 99]",17,28.022367867084885,11.123457528788304,Evening,5.756260183744825,Immediate Revision Needed
464,63,57,2,5,2,10,3,Math,"[41, 48, 77, 66, 59]",5,31.185118844250795,9.113169323620905,Morning,6.867036514518121,Immediate Revision Needed
136,76,37,2,4,10,7,4,Science,"[53, 37, 56, 83, 57]",24,18.16357626521335,11.141223804798983,Morning,6.662605591145139,Moderate Revision Needed
426,62,14,0,11,3,6,4,Programming,"[79, 49, 65, 46, 91]",11,12.123151884647033,7.673963601102574,Morning,1.9441890291462516,Immediate Revision Needed
345,100,21,4,9,4,5,4,Science,"[49, 83, 39, 83, 68]",15,24.46684246053149,13.775490023685279,Afternoon,0.0,Immediate Revision Needed
410,89,13,1,9,3,2,4,Science,"[70, 56, 79, 73, 84]",34,2.7059116075139897,7.580816615603516,Evening,2.2473888450053443,Immediate Revision Needed
474,77,25,2,6,7,8,7,History,"[66, 64, 48, 51, 47]",34,4.988764662709267,4.038753312645944,Evening,2.3127010476421335,Immediate Revision Needed
302,45,35,0,14,6,4,4,Science,"[73, 53, 44, 72, 53]",22,24.251800273384724,0.0,Evening,8.19869652730032,Moderate Revision Needed
395,43,29,2,4,11,5,0,Math,"[100, 91, 37, 44, 89]",12,19.247965505349278,14.387150938979207,Evening,1.0489257254742936,Immediate Revision Needed
268,41,8,1,1,1,5,6,Programming,"[54, 66, 59, 98, 100]",22,5.944866703413565,2.3605386355761175,Evening,3.392298367902448,Moderate Revision Needed
494,68,28,0,6,9,9,2,Programming,"[66, 65, 37, 95, 77]",21,22.687954339039734,5.244470872926993,Morning,4.693371292498586,Immediate Revision Needed
372,49,34,0,6,9,5,5,English,"[71, 64, 100, 51, 82]",35,29.873312384732778,6.066463515210672,Evening,2.541220395272556,Immediate Revision Needed
370,41,59,1,8,0,3,5,Programming,"[85, 49, 82, 82, 65]",27,26.414902085203785,3.919909588980197,Afternoon,5.317395134110856,Immediate Revision Needed
471,82,10,2,5,0,2,5,English,"[95, 59, 54, 83, 54]",1,14.910282656263117,3.094630811824792,Afternoon,0.0,Immediate Revision Needed
172,88,25,1,3,0,10,3,English,"[94, 67, 73, 77, 89]",8,21.915800625819045,9.272421454512447,Evening,6.4375509558155555,Immediate Revision Needed
284,100,54,2,8,10,1,0,English,"[96, 85, 50, 85, 85]",20,21.023171221466527,2.256110272945508,Evening,5.039756606765884,Immediate Revision Needed
104,100,16,1,13,4,4,5,Science,"[94, 56, 41, 92, 68]",4,18.789076077177686,10.359259410505818,Afternoon,7.0005565502992955,Immediate Revision Needed
336,77,39,1,3,2,6,3,Programming,"[39, 85, 74, 84, 62]",29,5.792990972683682,4.357475807608588,Evening,0.46650826270678003,Immediate Revision Needed
16,81,1,5,1,8,7,4,Programming,"[49, 59, 86, 60, 64]",26,25.306605954573765,9.348534447026896,Evening,2.53126264589502,Immediate Revision Needed
169,40,30,1,0,4,2,5,Programming,"[66, 74, 49, 47, 30]",36,12.756483927819001,1.0255312807091075,Evening,8.757661309243574,Moderate Revision Needed
29,67,54,1,10,0,3,1,Programming,"[72, 57, 59, 67, 81]",30,17.753186295963037,10.011021636157231,Evening,6.6417524486705695,Immediate Revision Needed
79,71,6,0,7,5,2,1,Programming,"[94, 49, 44, 93, 95]",40,7.523720483131764,4.490517907744172,Afternoon,3.733594870331606,Immediate Revision Needed
394,81,47,1,11,8,5,0,English,"[87, 82, 66, 40, 54]",11,15.884828498544827,6.925463383298421,Afternoon,1.5451066120775723,Immediate Revision Needed
133,94,4,0,11,3,2,4,History,"[56, 71, 74, 73, 61]",12,2.6677268827861695,3.8572115650749215,Evening,7.362190993027998,Moderate Revision Needed
176,54,16,0,11,9,3,0,Science,"[67, 52, 55, 98, 85]",31,1.9702284944812982,2.5241735938515806,Afternoon,6.105583351347219,Moderate Revision Needed
146,50,51,3,11,0,5,7,History,"[78, 89, 88, 63, 94]",28,32.36150234158409,0.5896753002661841,Afternoon,2.1363699046198317,Immediate Revision Needed
369,100,15,1,15,5,9,3,Programming,"[71, 51, 43, 56, 60]",33,6.023000471661046,15.34959669033066,Morning,4.186419367900078,Immediate Revision Needed
170,42,28,4,15,10,10,1,Math,"[49, 55, 100, 58, 100]",2,26.4071747080043,4.256969052928146,Morning,3.798720286499263,Immediate Revision Needed
96,45,4,3,6,8,7,3,History,"[93, 40, 36, 72, 55]",10,15.228918110852533,15.13026976806281,Morning,6.316491433067065,Immediate Revision Needed
66,90,16,5,9,0,8,5,English,"[95, 52, 70, 86, 53]",18,10.573479852386816,2.4246879583772794,Morning,8.637855316319321,Moderate Revision Needed
277,47,9,3,2,8,3,7,Science,"[46, 69, 96, 64, 66]",11,10.901282747602242,1.5821350894197548,Afternoon,3.7950703706711257,Moderate Revision Needed
486,53,38,2,0,1,5,3,English,"[78, 97, 62, 78, 63]",33,17.493355101820846,5.955272612588635,Evening,3.0007610653447414,Immediate Revision Needed
322,64,42,3,1,0,6,7,English,"[95, 44, 94, 88, 55]",36,0.379341487061438,5.73522463169421,Evening,6.847596313759301,Moderate Revision Needed
196,82,17,3,4,9,8,3,Science,"[79, 95, 100, 68, 75]",25,13.34272210652138,16.394871345267305,Afternoon,4.919456984057335,Immediate Revision Needed
298,49,54,5,3,7,1,1,History,"[80, 88, 67, 85, 59]",11,16.71653261998078,10.752282819645568,Afternoon,7.004794243886336,Immediate Revision Needed
332,91,60,3,14,7,4,0,Math,"[56, 51, 49, 77, 73]",8,9.403820018005737,2.318436857493052,Evening,2.822598262633915,Moderate Revision Needed
174,70,60,1,12,4,1,6,History,"[83, 85, 82, 81, 79]",12,0.9231713878027699,6.956550611769517,Evening,4.43920721128048,Moderate Revision Needed
240,83,31,2,8,3,3,3,History,"[57, 68, 97, 60, 54]",27,13.90297119545193,0.0,Evening,5.6472772919178436,Moderate Revision Needed
431,93,11,1,12,8,8,1,English,"[54, 82, 58, 88, 49]",34,16.161985889850293,15.569276894015584,Evening,5.613108733808907,Immediate Revision Needed
363,59,34,2,12,11,6,7,History,"[69, 66, 89, 80, 70]",5,22.12554159580898,12.331908363352774,Morning,5.700577179668923,Immediate Revision Needed
360,85,44,0,3,1,6,3,Programming,"[57, 93, 66, 42, 57]",30,1.6603191865176856,9.428322859521147,Morning,1.6371510343749236,Immediate Revision Needed
250,76,46,3,4,0,8,1,Math,"[92, 76, 79, 57, 66]",30,17.105376789607217,13.58505615574519,Evening,7.384540873742509,Immediate Revision Needed
329,70,56,5,9,5,4,1,Science,"[100, 48, 87, 100, 70]",28,20.954356046972194,5.148994442525186,Morning,9.307145752352357,Moderate Revision Needed
194,86,57,4,11,5,8,0,English,"[74, 97, 58, 94, 38]",32,31.963823946055836,4.092811224784077,Afternoon,2.592785467812738,Immediate Revision Needed
201,49,30,2,7,9,10,3,History,"[51, 55, 71, 89, 80]",36,26.480443791519455,10.148517106641972,Afternoon,2.3237420289668176,Immediate Revision Needed
225,32,20,4,11,2,4,5,Programming,"[65, 98, 53, 71, 53]",8,19.398519273349017,7.043392614528497,Evening,4.714891874746414,Moderate Revision Needed
106,54,33,3,4,4,9,5,Science,"[75, 44, 53, 39, 77]",28,4.752761615342036,5.953411978146976,Afternoon,6.876126165945239,Moderate Revision Needed
23,57,30,0,6,1,3,2,English,"[97, 47, 49, 79, 56]",16,4.7297648912857,13.885705642167652,Afternoon,2.194852565413983,Immediate Revision Needed
375,71,41,3,13,3,6,1,English,"[86, 59, 53, 50, 65]",33,2.1564596840026047,5.264551379859121,Morning,4.653827696956902,Moderate Revision Needed
306,48,44,2,0,4,2,6,English,"[75, 77, 62, 68, 93]",32,17.387760931442784,11.880616120079159,Morning,3.166417037328537,Immediate Revision Needed
37,65,11,4,12,4,4,1,Science,"[62, 91, 69, 41, 76]",11,8.54070355755885,0.0,Afternoon,7.425964297056254,Moderate Revision Needed
448,65,51,0,4,4,7,3,Math,"[60, 66, 72, 60, 63]",26,21.92707563948529,11.711736409140718,Morning,8.089797661239365,Immediate Revision Needed
183,86,36,0,0,8,7,2,Programming,"[100, 85, 54, 37, 78]",30,12.574565105748237,12.811425106415845,Evening,5.1593441185426965,Immediate Revision Needed
53,51,51,2,13,0,9,1,Science,"[96, 39, 85, 100, 36]",24,14.593014092740836,12.251596121609706,Morning,4.933211365743219,Immediate Revision Needed
4,51,19,0,12,7,7,1,History,"[86, 38, 90, 99, 55]",33,20.863843216456075,0.0,Afternoon,5.837628786938733,Immediate Revision Needed
297,62,51,1,11,0,1,4,Programming,"[86, 88, 69, 38, 83]",24,5.853914058030309,0.0,Morning,7.49358367891635,Low Urgency
308,41,51,3,7,11,10,0,Science,"[100, 72, 67, 82, 100]",8,0.7105718716002327,3.326714430723589,Afternoon,9.22418035589156,Moderate Revision Needed
231,88,32,3,0,8,10,1,History,"[99, 100, 89, 89, 100]",13,6.769584667522515,1.462059155012006,Evening,5.645715273054233,Moderate Revision Needed
21,82,30,3,9,5,4,6,Math,"[51, 80, 51, 43, 76]",25,17.192954640677122,4.215247476591545,Morning,2.1413628026021514,Immediate Revision Needed
413,73,24,3,2,0,8,2,Science,"[71, 72, 79, 46, 72]",20,0.0,10.098558780972272,Evening,0.6223766540665961,Immediate Revision Needed
222,60,40,4,1,2,9,1,History,"[38, 91, 93, 80, 91]",38,8.116416917403289,12.359691280386421,Evening,8.09947778928669,Immediate Revision Needed
404,62,53,0,5,0,4,4,History,"[82, 65, 61, 60, 54]",8,11.836967495812418,10.673510656872711,Morning,8.552843829747827,Immediate Revision Needed
192,52,54,1,3,8,6,5,Science,"[68, 68, 32, 43, 82]",27,17.43626957540775,11.514468651862153,Morning,5.294317865720098,Moderate Revision Needed
491,60,20,2,15,4,5,1,Science,"[70, 41, 50, 87, 70]",22,21.54460082160555,8.06005431657103,Afternoon,6.08457103784604,Moderate Revision Needed
455,94,40,2,13,3,2,5,English,"[60, 50, 57, 100, 72]",37,32.26715653438816,5.59318916472963,Evening,1.7671046646000539,Immediate Revision Needed
102,56,6,2,0,5,1,0,Programming,"[63, 86, 100, 44, 98]",25,33.014363853373034,10.458905525907571,Morning,2.6089702053417767,Immediate Revision Needed
235,41,23,4,5,7,4,0,English,"[63, 71, 48, 65, 97]",27,0.8277671855528199,1.6486758150725727,Evening,7.554464356964567,Low Urgency
440,66,13,2,11,7,2,3,History,"[36, 43, 58, 76, 67]",23,17.922538631101624,10.440572409854898,Evening,8.17735288026198,Immediate Revision Needed
494,70,29,1,8,10,10,3,Programming,"[67, 65, 37, 88, 60]",26,16.845666392261855,8.886295462040996,Morning,5.325409351839555,Immediate Revision Needed
249,65,60,4,7,3,4,0,Programming,"[59, 32, 42, 52, 70]",36,14.09030956579695,8.245300283807758,Afternoon,3.9813561318928183,Moderate Revision Needed
112,64,39,0,4,5,7,4,History,"[38, 60, 68, 62, 69]",14,18.88889105694127,3.4138527875715505,Morning,9.323639133712442,Moderate Revision Needed
171,56,17,1,0,4,10,0,Programming,"[80, 60, 54, 63, 96]",39,14.478403749923515,0.0,Morning,3.541516826597758,Immediate Revision Needed
474,77,19,2,10,11,8,5,History,"[68, 71, 58, 56, 45]",33,3.849715899376121,7.486513976457689,Evening,2.989542038800039,Immediate Revision Needed
341,56,50,2,3,5,5,5,History,"[88, 59, 68, 91, 77]",20,8.606296976252176,12.09396226500886,Afternoon,9.20083332009591,Immediate Revision Needed
40,70,13,3,0,8,5,0,Programming,"[99, 32, 75, 68, 70]",29,14.406778267084631,4.868008617683944,Evening,3.0756170591821452,Moderate Revision Needed
48,98,42,0,9,7,2,3,History,"[51, 84, 75, 44, 96]",16,9.916557765174801,9.928262681646055,Morning,4.816350281075503,Moderate Revision Needed
215,73,25,1,9,4,6,2,Math,"[75, 60, 41, 61, 32]",18,9.431734327832373,11.692675327753003,Afternoon,5.010606779276054,Moderate Revision Needed
288,100,17,0,11,9,1,2,Programming,"[68, 76, 65, 89, 71]",40,27.85794698801474,8.345837970033655,Afternoon,0.32706362351854557,Immediate Revision Needed
328,46,54,0,2,0,8,3,Science,"[57, 64, 74, 59, 51]",15,4.719794506925984,3.0445335843906354,Afternoon,2.169777457578788,Immediate Revision Needed
183,80,37,0,2,5,9,3,Programming,"[100, 81, 58, 31, 75]",33,15.541435759680514,14.877351378526615,Evening,8.640767381520293,Immediate Revision Needed
290,55,26,1,5,2,8,6,Math,"[87, 61, 84, 60, 96]",11,2.4011648158511827,14.492168345204952,Morning,1.0875819283913581,Immediate Revision Needed
240,94,28,0,5,6,1,5,History,"[39, 73, 89, 53, 50]",37,9.424834786149301,0.0,Evening,4.381423471754498,Moderate Revision Needed
170,49,29,5,13,10,7,0,Math,"[46, 55, 100, 59, 97]",1,28.489152098392402,5.281653830904395,Morning,3.949026792570172,Immediate Revision Needed
444,67,16,4,11,5,6,1,English,"[86, 44, 48, 95, 46]",25,5.401907213473251,6.77605384794316,Morning,9.618513595454807,Low Urgency
466,64,49,0,12,4,10,2,Programming,"[56, 54, 66, 66, 100]",12,2.2516037427398183,8.345250309754986,Afternoon,3.2626371687519335,Immediate Revision Needed
401,41,6,2,11,1,0,5,Science,"[70, 82, 55, 41, 37]",29,27.308798582476044,0.24007801946964016,Evening,2.2943383684905845,Immediate Revision Needed
14,55,32,3,6,5,5,7,English,"[54, 73, 93, 57, 88]",36,22.29043674124277,0.8881281241067933,Morning,8.064432859232564,Moderate Revision Needed
1,70,15,4,8,9,6,6,Math,"[91, 42, 94, 76, 58]",29,25.01539683525884,8.009860168530388,Morning,8.234413232996783,Immediate Revision Needed
289,95,13,1,3,3,5,0,Programming,"[85, 88, 40, 48, 64]",39,22.44680275653993,1.6757764807622995,Afternoon,1.078398898216443,Immediate Revision Needed
55,44,28,0,0,2,9,2,Math,"[43, 67, 75, 66, 58]",33,6.311513284838197,8.465621199266568,Evening,5.535817238944891,Moderate Revision Needed
47,99,59,3,14,11,5,0,History,"[61, 99, 54, 56, 88]",40,11.305928591871552,0.0,Evening,8.696421011094067,Moderate Revision Needed
254,100,11,1,1,6,1,6,English,"[72, 93, 44, 100, 70]",18,17.453734944623637,11.386168689489466,Afternoon,8.926687404404863,Immediate Revision Needed
234,35,51,0,6,0,6,3,Programming,"[72, 47, 91, 59, 88]",32,16.97357000982906,10.715466383104193,Evening,3.370861875776604,Immediate Revision Needed
39,78,11,0,10,7,5,0,History,"[100, 97, 100, 65, 82]",21,13.85408521362448,13.536183427237331,Afternoon,1.0216488579049616,Immediate Revision Needed
174,74,54,1,13,4,0,7,History,"[72, 82, 71, 96, 78]",14,4.702245712957865,10.614804409739925,Evening,4.807333197753671,Moderate Revision Needed
375,71,39,3,13,3,8,1,English,"[77, 55, 63, 46, 57]",39,6.0115605244797505,4.26067470328711,Morning,5.178876441619866,Moderate Revision Needed
158,75,15,3,6,1,1,5,Programming,"[51, 100, 75, 94, 91]",17,6.765261454376785,5.919852464362942,Morning,6.507044678882938,Moderate Revision Needed
323,88,54,1,4,6,4,3,Math,"[56, 50, 78, 100, 81]",35,9.42303560338444,12.368301930689807,Evening,3.3281838780394577,Immediate Revision Needed
469,36,55,4,5,6,0,5,Math,"[84, 99, 97, 71, 73]",11,27.334817328567613,5.412652599881489,Afternoon,2.7781666249705212,Immediate Revision Needed
391,72,23,2,15,9,4,2,History,"[40, 71, 92, 87, 41]",26,26.00502607812529,9.863819686484968,Afternoon,6.999867222930414,Immediate Revision Needed
91,71,38,1,14,9,4,2,History,"[51, 54, 83, 57, 90]",32,16.656058084369022,5.6542473340454995,Evening,8.373760108296425,Moderate Revision Needed
102,65,11,2,0,7,1,0,Programming,"[44, 100, 99, 48, 82]",23,29.28944642664714,6.783742911436018,Morning,3.5697395256217783,Immediate Revision Needed
396,56,1,0,2,5,2,0,Programming,"[100, 93, 79, 59, 77]",19,22.089616667972646,0.0,Morning,5.293363746124284,Immediate Revision Needed
260,96,23,1,7,8,6,3,Math,"[43, 69, 42, 67, 67]",32,3.4433038580483863,12.343129462233785,Morning,6.97236923605955,Moderate Revision Needed
