student_id,quiz_score,time_spent,retry_attempts,videos_watched,articles_read,quizzes_attempted,interactive_exercises,subject,past_quiz_scores,study_hours_per_week,days_since_last_revision,mistakes_made,study_time_preference,study_consistency,Revision_Urgency
310,99,24,0,13,4,4,6,English,"[48, 61, 52, 64, 87]",36,17.351291667747216,8.97959877313511,Afternoon,0.9422021943757699,Immediate Revision Needed
291,77,49,4,11,5,9,2,Math,"[78, 92, 94, 51, 88]",8,14.011595453343093,11.099833279171133,Evening,1.0053917072127279,Immediate Revision Needed
309,59,32,3,12,6,4,6,English,"[94, 81, 92, 95, 73]",26,15.49084773321812,1.103163792971186,Morning,2.0617953666626776,Immediate Revision Needed
408,90,51,3,0,8,7,5,Programming,"[53, 84, 45, 74, 85]",22,7.0,6.0,Morning,8.0,Moderate Revision Needed
38,98,43,4,10,2,2,3,English,"[52, 84, 49, 75, 48]",32,19.438752598217878,5.237995686920585,Morning,8.028272487175833,Moderate Revision Needed
121,54,35,3,7,6,7,2,English,"[99, 63, 49, 77, 61]",5,24.190777574267546,13.03249936173839,Morning,5.968730127216376,Immediate Revision Needed
39,81,8,1,10,7,7,0,History,"[93, 95, 94, 66, 73]",24,15.0,14.0,Afternoon,1.0,Immediate Revision Needed
176,48,11,0,13,8,2,0,Science,"[60, 48, 45, 90, 84]",29,3.0,4.0,Afternoon,6.0,Moderate Revision Needed
246,93,20,4,0,6,9,5,Math,"[85, 89, 87, 45, 64]",21,24.0,3.0,Evening,7.0,Immediate Revision Needed
329,67,51,4,10,5,6,0,Science,"[98, 51, 88, 98, 70]",33,19.455983448635752,2.841552798875505,Morning,9.243841084688817,Moderate Revision Needed
168,42,12,3,4,7,9,2,English,"[46, 42, 84, 86, 59]",10,16.35061745371887,0.031156215963194813,Afternoon,2.839177375057041,Immediate Revision Needed
255,91,39,2,7,5,1,5,Math,"[90, 93, 50, 69, 99]",34,15.347829090729734,5.103458777912026,Morning,9.184655266300881,Moderate Revision Needed
359,58,12,3,1,1,3,0,Science,"[90, 41, 79, 58, 78]",21,4.172035279924071,3.4910384937670433,Morning,1.9214359967292727,Immediate Revision Needed
155,63,48,3,4,2,7,3,History,"[45, 82, 64, 78, 88]",13,27.0,7.0,Evening,7.0,Immediate Revision Needed
288,95,21,0,10,8,3,3,Programming,"[76, 81, 56, 86, 70]",37,29.0,10.0,Afternoon,1.0,Immediate Revision Needed
103,99,16,1,13,6,9,6,Programming,"[55, 94, 58, 90, 57]",6,9.838516411778798,1.128558978136822,Afternoon,8.195686349147921,Moderate Revision Needed
70,86,51,1,9,7,1,3,English,"[75, 86, 80, 44, 52]",16,23.65455484884761,5.952414827981268,Morning,8.992592544981397,Immediate Revision Needed
244,54,57,4,3,1,7,5,Math,"[76, 61, 45, 60, 71]",35,16.00832322807325,6.390517777191263,Evening,6.0519208588677404,Moderate Revision Needed
18,63,27,4,12,8,1,5,Programming,"[47, 83, 84, 82, 83]",16,20.0,1.0,Evening,2.0,Immediate Revision Needed
128,40,8,1,1,3,7,5,Math,"[71, 87, 45, 80, 98]",12,3.0,9.0,Evening,4.0,Moderate Revision Needed
323,79,57,2,5,8,3,4,Math,"[64, 52, 71, 98, 77]",33,6.0,13.0,Evening,3.0,Immediate Revision Needed
256,51,27,3,2,1,8,0,Math,"[87, 92, 74, 61, 77]",22,6.0,13.0,Afternoon,8.0,Immediate Revision Needed
158,83,16,2,7,3,2,4,Programming,"[41, 97, 82, 98, 99]",16,3.6509210982670677,6.966411338470513,Morning,5.156720363168384,Moderate Revision Needed
465,81,7,4,11,1,5,0,Science,"[95, 75, 60, 47, 44]",29,16.800328375520213,5.950261155991232,Afternoon,3.023553795748572,Immediate Revision Needed
191,76,39,2,7,9,7,6,History,"[47, 82, 48, 86, 72]",27,20.0,0.0,Evening,2.0,Immediate Revision Needed
116,99,58,4,6,9,7,2,Math,"[56, 41, 45, 97, 44]",30,27.0,2.0,Afternoon,6.0,Immediate Revision Needed
117,99,9,0,6,2,4,6,Math,"[67, 80, 44, 57, 65]",20,27.937224472466262,10.99722654488468,Morning,6.870135231954035,Immediate Revision Needed
107,55,52,1,11,1,3,4,Programming,"[44, 96, 67, 53, 44]",12,26.630083428011577,13.087614937358095,Evening,9.08851758752543,Immediate Revision Needed
181,99,15,4,4,4,8,6,History,"[62, 52, 71, 85, 91]",20,19.0,7.0,Afternoon,3.0,Immediate Revision Needed
302,48,30,1,12,7,2,3,Science,"[65, 61, 43, 70, 57]",20,20.0,1.0,Evening,8.0,Moderate Revision Needed
260,88,22,2,7,9,7,2,Math,"[44, 60, 49, 58, 64]",30,4.2731562061521835,9.102820585407574,Morning,6.83440922170156,Moderate Revision Needed
213,67,21,0,3,8,5,4,Programming,"[84, 57, 41, 52, 84]",26,26.615261691662983,5.885767002159579,Evening,4.100665889503928,Immediate Revision Needed
224,72,45,0,13,0,2,4,History,"[56, 74, 76, 58, 83]",21,0.7477532711169106,0.6962224087286135,Morning,1.0661195353188693,Immediate Revision Needed
186,88,40,2,14,6,7,4,Math,"[71, 81, 90, 53, 97]",36,24.19321947986129,8.864719524340025,Morning,5.914529401207855,Immediate Revision Needed
480,81,25,4,11,1,9,5,Math,"[54, 96, 59, 48, 71]",5,2.000962293694427,4.90283305175944,Evening,8.04380395194647,Moderate Revision Needed
18,63,27,4,12,8,1,5,Programming,"[47, 83, 84, 82, 83]",16,19.93599164605631,1.0730036862965404,Evening,1.9042772431751034,Immediate Revision Needed
485,72,43,4,2,6,2,4,History,"[43, 58, 81, 69, 70]",38,20.125009723806674,7.391168543812507,Afternoon,8.241395637155069,Moderate Revision Needed
46,83,39,0,0,0,1,6,Science,"[89, 40, 97, 65, 84]",18,10.0,12.0,Morning,5.0,Immediate Revision Needed
410,94,15,1,9,2,3,5,Science,"[66, 52, 88, 70, 92]",32,5.535002135349882,9.054940710344564,Evening,1.8891417017145864,Immediate Revision Needed
158,83,16,2,7,3,2,4,Programming,"[41, 97, 82, 98, 99]",16,4.0,7.0,Morning,5.0,Moderate Revision Needed
352,76,20,4,9,3,8,3,History,"[82, 79, 81, 90, 50]",5,1.0066642364833422,3.0745786280194976,Afternoon,4.9662635994872435,Moderate Revision Needed
172,94,30,0,2,1,9,2,English,"[91, 63, 64, 84, 94]",12,26.0,13.0,Evening,6.0,Immediate Revision Needed
17,79,36,1,8,5,7,3,Science,"[69, 42, 69, 45, 68]",6,24.0,14.0,Morning,6.0,Immediate Revision Needed
12,50,27,3,8,6,4,3,English,"[91, 80, 50, 95, 93]",20,9.920803660605545,5.801198160627812,Evening,3.0890848721310467,Immediate Revision Needed
49,96,56,1,13,1,3,1,English,"[40, 56, 61, 73, 95]",26,29.0,6.0,Morning,4.0,Immediate Revision Needed
472,63,34,4,5,2,9,6,Math,"[76, 66, 94, 91, 68]",7,23.769624685880615,11.568500700241358,Afternoon,1.0351340511091391,Immediate Revision Needed
441,85,23,4,3,8,2,2,Math,"[44, 71, 61, 95, 45]",27,17.326711018054734,4.023972680079896,Afternoon,1.9564086086392072,Immediate Revision Needed
16,75,6,4,0,8,8,5,Programming,"[53, 49, 85, 52, 70]",29,28.417961454169046,11.01682311284855,Evening,2.0891148481699395,Immediate Revision Needed
453,70,53,4,1,4,5,4,Math,"[49, 74, 50, 50, 60]",31,10.619749885945804,4.84995184544393,Evening,8.970610075119232,Moderate Revision Needed
481,41,18,3,5,5,7,0,History,"[43, 89, 57, 44, 59]",29,3.0,0.0,Evening,4.0,Moderate Revision Needed
284,94,49,1,7,8,1,0,English,"[91, 94, 55, 85, 82]",22,22.0,3.0,Evening,4.0,Immediate Revision Needed
219,97,17,2,14,2,8,0,Math,"[69, 82, 41, 88, 48]",31,8.535654125734037,8.940386735104061,Morning,6.206087824120957,Moderate Revision Needed
378,87,21,2,7,6,6,0,Programming,"[92, 83, 65, 86, 73]",37,10.116364477944108,8.159474664503625,Afternoon,1.0305531351486243,Immediate Revision Needed
226,96,16,2,10,2,1,1,Programming,"[67, 45, 68, 97, 56]",30,4.0,2.0,Morning,7.0,Moderate Revision Needed
27,41,10,0,4,7,2,4,Programming,"[56, 82, 82, 92, 55]",6,26.0,9.0,Afternoon,3.0,Immediate Revision Needed
455,99,36,1,13,3,2,4,English,"[56, 41, 51, 96, 81]",35,29.193872928435393,4.108420351484577,Evening,1.842842872587575,Immediate Revision Needed
438,67,41,3,13,9,9,0,English,"[45, 87, 95, 98, 42]",34,1.0,9.0,Evening,3.0,Immediate Revision Needed
452,92,5,0,3,7,9,3,Science,"[53, 74, 91, 87, 73]",10,21.423822529181653,12.685503388027763,Evening,5.971879828553175,Immediate Revision Needed
365,93,12,4,11,6,3,3,Science,"[56, 80, 75, 94, 99]",29,27.0,6.0,Morning,5.0,Immediate Revision Needed
230,52,18,0,8,1,9,2,History,"[50, 93, 55, 47, 79]",34,17.0,2.0,Morning,3.0,Immediate Revision Needed
38,98,43,4,10,2,2,3,English,"[52, 84, 49, 75, 48]",32,20.0,5.0,Morning,8.0,Moderate Revision Needed
466,70,54,0,12,4,9,2,Programming,"[65, 55, 75, 67, 93]",10,6.372920424531056,8.151547146933963,Afternoon,3.2215844999337184,Immediate Revision Needed
375,79,40,4,14,3,6,1,English,"[79, 49, 58, 42, 63]",36,2.0,4.0,Morning,5.0,Moderate Revision Needed
470,79,48,0,10,7,5,4,Science,"[42, 54, 75, 86, 85]",18,15.0,5.0,Evening,6.0,Moderate Revision Needed
468,97,5,1,14,7,1,6,Math,"[62, 55, 53, 49, 46]",10,23.64336033828586,9.024571973881049,Afternoon,8.071298785954722,Immediate Revision Needed
351,44,7,4,6,1,4,1,Programming,"[47, 47, 66, 51, 40]",28,14.312066006268363,4.871653803399339,Morning,5.010782781649838,Moderate Revision Needed
205,67,53,1,13,0,5,6,Math,"[80, 90, 83, 90, 93]",20,26.73288654074759,11.042984112026085,Afternoon,4.862105977763009,Immediate Revision Needed
342,87,45,4,11,6,1,6,History,"[85, 69, 57, 52, 82]",7,4.476728445803866,2.5633070261186353,Evening,7.074580308724389,Moderate Revision Needed
195,54,40,2,9,3,9,3,English,"[73, 68, 87, 86, 52]",33,7.0,12.0,Morning,2.0,Immediate Revision Needed
355,94,16,0,4,2,2,4,History,"[79, 62, 95, 45, 61]",12,0.2658185267650732,9.60357951487145,Morning,3.9957380864943746,Moderate Revision Needed
365,93,12,4,11,6,3,3,Science,"[56, 80, 75, 94, 99]",29,27.13572509934077,6.191831068848161,Morning,4.865101835220177,Immediate Revision Needed
4,54,24,0,10,6,6,2,History,"[83, 46, 81, 96, 65]",36,21.27421541368667,0.0,Afternoon,6.069413250637001,Immediate Revision Needed
470,79,48,0,10,7,5,4,Science,"[42, 54, 75, 86, 85]",18,14.64909273435079,4.915880101243063,Evening,6.087174194647115,Moderate Revision Needed
331,64,20,1,8,9,5,4,Science,"[70, 60, 97, 59, 78]",7,20.020446261383253,2.0117553885695494,Morning,4.0755397836647465,Moderate Revision Needed
80,89,20,1,6,7,8,1,Science,"[86, 64, 98, 60, 76]",9,7.89330226804873,11.722644228981009,Evening,7.857529956592217,Immediate Revision Needed
469,42,58,4,4,5,2,5,Math,"[84, 91, 99, 76, 68]",15,24.910382286891664,5.135437593683373,Afternoon,4.782937557014381,Immediate Revision Needed
163,40,54,1,13,4,9,4,Math,"[82, 93, 63, 43, 67]",30,23.0,11.0,Evening,9.0,Immediate Revision Needed
409,61,53,2,5,1,2,0,Programming,"[53, 86, 47, 54, 93]",16,8.66213208845199,3.09122721018119,Afternoon,3.8722998490632734,Moderate Revision Needed
153,94,14,4,12,4,5,2,Programming,"[94, 95, 66, 85, 47]",17,13.0,7.0,Afternoon,4.0,Moderate Revision Needed
302,48,30,1,12,7,2,3,Science,"[65, 61, 43, 70, 57]",20,19.680200724710723,1.2587185056369954,Evening,7.956921141964691,Moderate Revision Needed
494,65,31,0,7,9,9,2,Programming,"[67, 71, 40, 86, 67]",23,21.217849545087425,7.967636716517081,Morning,4.828383718822457,Immediate Revision Needed
256,51,27,3,2,1,8,0,Math,"[87, 92, 74, 61, 77]",22,6.024265558376779,12.946106631806991,Afternoon,8.181502393161711,Immediate Revision Needed
112,63,34,1,4,4,7,3,History,"[46, 54, 62, 53, 62]",15,20.0,2.0,Morning,9.0,Moderate Revision Needed
227,66,13,3,1,9,4,2,Programming,"[55, 62, 70, 42, 60]",8,5.0,1.0,Evening,6.0,Moderate Revision Needed
189,43,13,3,0,5,5,2,Math,"[53, 78, 94, 86, 93]",32,7.423139303036054,12.297065571663616,Evening,3.1413791745284643,Immediate Revision Needed
104,96,20,0,14,4,3,4,Science,"[91, 55, 47, 99, 72]",9,23.0,13.0,Afternoon,7.0,Immediate Revision Needed
422,73,5,3,3,4,4,5,Programming,"[75, 52, 45, 97, 53]",26,26.0,11.0,Afternoon,9.0,Immediate Revision Needed
420,66,45,3,10,0,8,4,Math,"[83, 79, 63, 56, 46]",17,29.0,2.0,Morning,4.0,Immediate Revision Needed
251,91,43,4,1,6,4,5,Programming,"[51, 82, 70, 66, 71]",26,21.211176153379252,12.952170342697686,Afternoon,5.000983792449096,Immediate Revision Needed
87,43,16,0,7,9,2,4,Science,"[45, 59, 91, 92, 42]",39,18.910016360996167,1.8291429233253946,Morning,4.909862067078943,Moderate Revision Needed
281,71,23,1,9,5,8,4,Science,"[65, 50, 47, 83, 79]",37,28.826448902505934,3.1585109840906367,Afternoon,1.9083611645470175,Immediate Revision Needed
173,53,38,0,12,6,1,0,History,"[85, 71, 94, 71, 44]",11,19.203347686838356,7.17678238401797,Afternoon,1.1537362733034022,Immediate Revision Needed
120,68,56,4,14,0,6,0,History,"[73, 64, 74, 55, 41]",7,16.0,14.0,Morning,2.0,Immediate Revision Needed
54,60,34,0,4,8,4,2,History,"[65, 79, 44, 60, 53]",29,14.0,11.0,Afternoon,9.0,Immediate Revision Needed
152,87,44,1,0,7,1,5,History,"[85, 42, 49, 77, 40]",27,13.0,7.0,Morning,7.0,Moderate Revision Needed
404,72,58,1,5,2,4,3,History,"[81, 60, 54, 56, 61]",5,7.0,14.0,Morning,9.0,Immediate Revision Needed
446,80,50,1,6,3,8,6,Programming,"[98, 80, 48, 62, 49]",31,22.38208792180046,7.1072660933540215,Morning,6.999494745461011,Immediate Revision Needed
208,84,27,2,13,7,4,6,History,"[42, 50, 92, 85, 69]",19,13.0,14.0,Evening,8.0,Immediate Revision Needed
159,79,35,0,11,6,4,3,Math,"[77, 97, 79, 75, 89]",19,25.256267366812004,3.874336486436535,Morning,7.135121255200517,Immediate Revision Needed
344,91,18,0,4,8,7,5,History,"[56, 79, 58, 91, 54]",18,22.33444773260847,4.915411269242607,Evening,2.92186009208342,Immediate Revision Needed
263,95,13,2,8,1,2,0,History,"[58, 62, 63, 50, 85]",10,14.48748513299696,6.679336652861631,Afternoon,4.033097701699848,Moderate Revision Needed
9,97,18,0,9,2,1,0,History,"[77, 63, 93, 99, 96]",26,11.0,8.0,Afternoon,4.0,Moderate Revision Needed
308,42,54,2,7,9,9,0,Science,"[94, 70, 70, 81, 96]",13,4.98974577156627,6.9398310396047656,Afternoon,8.951685192417088,Moderate Revision Needed
37,66,9,4,11,5,4,2,Science,"[66, 96, 68, 42, 83]",16,5.0,0.0,Afternoon,7.0,Moderate Revision Needed
453,70,53,4,1,4,5,4,Math,"[49, 74, 50, 50, 60]",31,11.0,5.0,Evening,9.0,Moderate Revision Needed
152,87,44,1,0,7,1,5,History,"[85, 42, 49, 77, 40]",27,12.95076449672193,7.262125507573909,Morning,6.850021024321327,Moderate Revision Needed
254,97,9,2,0,4,3,6,English,"[74, 91, 50, 98, 60]",16,15.0,12.0,Afternoon,9.0,Immediate Revision Needed
304,98,43,0,4,6,5,0,English,"[41, 70, 94, 50, 67]",18,29.0,9.0,Morning,8.0,Immediate Revision Needed
247,71,43,4,12,7,8,2,English,"[95, 85, 98, 95, 79]",30,19.913503043254106,3.856772992776068,Evening,8.980907227457207,Moderate Revision Needed
72,46,36,1,9,5,4,5,English,"[64, 87, 66, 90, 53]",21,20.293794348169264,6.221615779083615,Morning,9.143458260920742,Moderate Revision Needed
124,64,36,2,12,9,4,0,English,"[80, 93, 59, 83, 58]",6,14.702027119663114,0.0,Morning,1.1224415824059948,Immediate Revision Needed
233,78,23,2,2,8,2,2,Science,"[83, 50, 54, 55, 56]",12,5.524217500059814,0.0,Evening,8.010263074652379,Low Urgency
392,72,55,4,13,7,1,2,English,"[94, 50, 44, 97, 84]",22,10.296209352041624,4.893446405130701,Evening,2.920159668306135,Immediate Revision Needed
263,95,13,2,8,1,2,0,History,"[58, 62, 63, 50, 85]",10,15.0,7.0,Afternoon,4.0,Moderate Revision Needed
111,92,37,1,2,5,4,3,Programming,"[43, 72, 52, 59, 93]",36,22.351434293484626,8.952088945806592,Evening,2.301915371671832,Immediate Revision Needed
298,50,58,4,1,8,1,0,History,"[83, 95, 62, 79, 50]",6,14.0,12.0,Afternoon,6.0,Immediate Revision Needed
415,77,31,4,13,1,6,3,English,"[57, 43, 56, 96, 53]",30,14.0,5.0,Afternoon,3.0,Immediate Revision Needed
151,72,37,0,13,1,3,1,Programming,"[58, 75, 98, 52, 95]",30,17.0,12.0,Afternoon,5.0,Immediate Revision Needed
289,98,11,2,1,3,7,0,Programming,"[94, 96, 47, 54, 70]",35,24.472791153423913,1.1192711676072225,Afternoon,1.199525646124785,Immediate Revision Needed
141,81,54,3,6,1,5,3,Math,"[86, 54, 43, 68, 98]",31,22.08027290836086,9.00702456312991,Morning,6.9682319180905425,Immediate Revision Needed
390,80,10,3,11,8,6,1,Science,"[79, 62, 42, 79, 89]",29,6.063832761411752,8.754627326372551,Evening,7.334055372727247,Moderate Revision Needed
51,76,17,1,2,1,6,2,Math,"[50, 95, 90, 60, 74]",26,8.764710329332857,11.688964662482741,Evening,3.0092909134648953,Immediate Revision Needed
387,93,17,1,1,5,2,4,English,"[44, 45, 88, 82, 87]",34,17.609234197916503,13.166833396419971,Afternoon,4.965760379225836,Immediate Revision Needed
489,87,54,0,11,9,1,3,Math,"[63, 56, 71, 55, 55]",23,5.0,7.0,Evening,3.0,Immediate Revision Needed
148,47,16,3,13,9,5,3,History,"[79, 50, 89, 42, 97]",12,20.0,4.0,Afternoon,9.0,Moderate Revision Needed
147,48,41,0,6,2,2,3,English,"[85, 44, 82, 87, 73]",23,16.0,10.0,Afternoon,2.0,Immediate Revision Needed
221,67,53,1,4,4,9,0,Math,"[54, 87, 64, 75, 47]",5,11.419824711610907,12.839101975612868,Afternoon,9.241080830503588,Immediate Revision Needed
432,58,42,0,2,1,6,0,Programming,"[92, 68, 78, 99, 73]",5,6.560016857471483,7.749189445534216,Evening,6.073846195180379,Moderate Revision Needed
240,90,29,1,6,5,2,4,History,"[49, 78, 92, 54, 54]",32,14.096334907148401,0.08560724297611653,Evening,3.8846935494872774,Moderate Revision Needed
160,61,50,1,14,9,2,1,History,"[99, 82, 76, 54, 67]",35,6.661466917167833,7.980316448108999,Evening,1.9699954455622806,Immediate Revision Needed
349,87,58,4,2,5,7,0,Science,"[55, 48, 71, 54, 51]",38,6.0,6.0,Morning,8.0,Moderate Revision Needed
464,64,58,3,7,0,9,4,Math,"[51, 52, 82, 56, 56]",6,26.0,6.0,Morning,7.0,Immediate Revision Needed
326,79,49,4,7,9,4,4,Science,"[73, 55, 61, 71, 77]",10,25.0,11.0,Morning,1.0,Immediate Revision Needed
187,91,14,2,8,9,8,1,Science,"[49, 86, 99, 90, 75]",11,7.0,3.0,Afternoon,4.0,Moderate Revision Needed
124,64,36,2,12,9,4,0,English,"[80, 93, 59, 83, 58]",6,15.0,0.0,Morning,1.0,Immediate Revision Needed
354,98,15,1,10,3,2,5,English,"[71, 97, 68, 60, 60]",20,6.7928586357920215,4.581557219188721,Afternoon,4.0462638793985635,Moderate Revision Needed
109,57,43,4,12,1,1,4,Science,"[87, 80, 58, 61, 44]",24,17.65620843330581,0.10044174711898513,Evening,9.05176663914176,Moderate Revision Needed
144,80,37,3,1,6,2,2,Programming,"[81, 89, 59, 84, 79]",26,8.0,9.0,Evening,6.0,Moderate Revision Needed
459,71,12,4,10,0,5,4,English,"[83, 82, 86, 86, 87]",27,2.325242288936038,0.914127975506302,Evening,2.3359804804323105,Immediate Revision Needed
198,75,43,4,4,8,3,6,History,"[44, 65, 88, 42, 46]",18,1.0,1.0,Morning,4.0,Moderate Revision Needed
110,86,40,3,1,2,4,1,English,"[98, 41, 69, 86, 78]",27,10.819561300713577,0.0,Evening,1.8297356945075038,Immediate Revision Needed
280,65,42,4,11,1,7,5,Science,"[88, 77, 41, 75, 93]",33,25.0,12.0,Afternoon,7.0,Immediate Revision Needed
294,91,10,3,7,2,8,0,Programming,"[83, 97, 73, 98, 59]",38,22.0,11.0,Morning,9.0,Immediate Revision Needed
401,46,9,3,10,3,1,5,Science,"[70, 91, 64, 51, 40]",30,26.0,0.0,Evening,4.0,Immediate Revision Needed
123,40,23,0,3,4,5,3,Programming,"[68, 86, 77, 59, 66]",21,4.0,11.0,Morning,9.0,Immediate Revision Needed
184,71,29,1,4,7,1,0,Math,"[45, 83, 57, 69, 61]",8,21.0,0.0,Morning,1.0,Immediate Revision Needed
203,90,41,0,7,4,5,1,History,"[93, 67, 48, 95, 95]",21,4.0,14.0,Afternoon,1.0,Immediate Revision Needed
439,69,14,1,1,5,5,6,Science,"[81, 50, 82, 56, 71]",17,22.0,10.0,Morning,9.0,Immediate Revision Needed
247,71,43,4,12,7,8,2,English,"[95, 85, 98, 95, 79]",30,20.0,4.0,Evening,9.0,Moderate Revision Needed
416,84,53,4,14,4,9,0,English,"[53, 52, 46, 83, 94]",39,17.0,8.0,Morning,3.0,Immediate Revision Needed
433,43,7,1,10,2,9,4,Science,"[82, 84, 62, 44, 69]",10,19.835857680422524,14.238838738056376,Evening,5.209449566488814,Immediate Revision Needed
266,88,21,2,13,7,8,4,English,"[43, 93, 88, 81, 59]",28,13.31612977132287,11.017561750120617,Morning,8.994575317934077,Immediate Revision Needed
407,98,36,4,5,9,7,4,Programming,"[52, 56, 77, 56, 87]",23,9.5688709267722,11.339294658506152,Afternoon,6.113770145573287,Immediate Revision Needed
336,81,40,0,4,3,7,2,Programming,"[47, 89, 66, 84, 62]",25,5.5051317555554125,4.92239594199882,Evening,1.0483381162467305,Immediate Revision Needed
388,74,50,2,14,8,3,3,Math,"[83, 86, 62, 43, 66]",17,4.9075102128428485,6.36713876407096,Evening,1.9974337788329806,Immediate Revision Needed
130,47,28,3,12,7,6,4,Science,"[43, 40, 58, 65, 64]",37,14.0,14.0,Afternoon,6.0,Immediate Revision Needed
138,72,24,1,1,1,7,1,Programming,"[45, 87, 77, 56, 49]",13,24.60325476060135,10.903212047760642,Morning,4.941825879739458,Immediate Revision Needed
403,56,37,3,11,7,5,4,Math,"[40, 40, 96, 81, 93]",28,3.0,13.0,Evening,9.0,Immediate Revision Needed
285,43,5,0,8,8,8,5,Science,"[46, 55, 84, 98, 86]",7,7.182908551308299,2.912883171265131,Morning,6.979828267022221,Moderate Revision Needed
271,62,44,0,7,3,6,2,Programming,"[64, 80, 93, 49, 61]",34,29.347852608756618,12.890901834729936,Evening,4.151835557052463,Immediate Revision Needed
236,66,57,1,4,6,8,5,Science,"[77, 96, 86, 42, 77]",31,20.869994990299837,6.762123493396447,Evening,2.080326355483609,Immediate Revision Needed
414,77,26,3,1,6,4,3,History,"[59, 45, 45, 98, 89]",32,3.3427931531162782,3.8367828042061465,Morning,6.938285721747761,Moderate Revision Needed
220,94,23,2,5,5,8,6,Math,"[67, 70, 99, 73, 95]",37,27.0,9.0,Afternoon,6.0,Immediate Revision Needed
142,78,39,4,12,3,1,3,Programming,"[48, 66, 65, 58, 95]",17,8.472461193144575,0.2620361201038894,Afternoon,0.93673065317806,Immediate Revision Needed
416,84,53,4,14,4,9,0,English,"[53, 52, 46, 83, 94]",39,17.8146002506105,7.819924912634749,Morning,2.9711373663504395,Immediate Revision Needed
253,88,35,2,13,5,5,5,Programming,"[70, 54, 55, 52, 88]",6,18.264039536241132,7.065367179248032,Afternoon,9.119909310737189,Moderate Revision Needed
307,68,17,0,1,0,9,5,Science,"[87, 99, 62, 56, 40]",32,3.5090940294809343,2.588210615942954,Evening,6.12882146383455,Moderate Revision Needed
420,66,45,3,10,0,8,4,Math,"[83, 79, 63, 56, 46]",17,29.382317436737036,2.127373658157234,Morning,4.019713597066647,Immediate Revision Needed
125,46,5,2,5,7,3,3,Programming,"[59, 74, 86, 41, 69]",33,25.256478972000668,12.980011168216597,Evening,7.923075358451002,Immediate Revision Needed
375,79,40,4,14,3,6,1,English,"[79, 49, 58, 42, 63]",36,1.9700607361490008,4.0316883853430925,Morning,5.080616127869129,Moderate Revision Needed
261,76,51,4,12,9,1,1,Science,"[43, 68, 58, 82, 41]",27,23.0833001553413,5.133758477800069,Evening,4.859606250786664,Immediate Revision Needed
387,93,17,1,1,5,2,4,English,"[44, 45, 88, 82, 87]",34,17.0,13.0,Afternoon,5.0,Immediate Revision Needed
473,89,34,3,2,5,7,0,English,"[59, 64, 45, 75, 41]",39,22.899316860755356,10.940171370214319,Evening,3.780513707668225,Immediate Revision Needed
10,58,16,1,1,3,9,6,Math,"[86, 70, 80, 85, 89]",24,6.966230402712426,9.864073119041993,Morning,6.92587852749506,Moderate Revision Needed
268,41,11,1,1,0,7,5,Programming,"[50, 57, 66, 94, 93]",23,2.0,3.0,Evening,5.0,Moderate Revision Needed
320,91,29,2,12,7,7,1,History,"[88, 76, 45, 58, 52]",23,21.254269253657085,2.8644943157533937,Morning,7.325854582568353,Immediate Revision Needed
442,92,21,4,0,0,1,5,History,"[74, 61, 40, 59, 61]",19,24.0,3.0,Evening,3.0,Immediate Revision Needed
497,64,56,3,8,0,3,6,Science,"[50, 79, 89, 82, 50]",20,12.0,7.0,Evening,7.0,Moderate Revision Needed
113,65,41,2,10,7,8,5,English,"[58, 93, 68, 95, 59]",28,5.0,14.0,Afternoon,7.0,Immediate Revision Needed
192,62,53,0,3,8,5,6,Science,"[72, 58, 42, 49, 79]",32,16.105128138378685,8.227276870694144,Morning,5.219296125880581,Moderate Revision Needed
233,78,23,2,2,8,2,2,Science,"[83, 50, 54, 55, 56]",12,5.0,0.0,Evening,8.0,Low Urgency
370,50,54,1,10,0,1,4,Programming,"[89, 43, 77, 83, 66]",22,23.467196608731353,1.8712175944711977,Afternoon,4.882687907887612,Immediate Revision Needed
108,84,25,0,11,5,7,5,Programming,"[93, 95, 98, 72, 89]",5,3.483085301588045,11.029375819327482,Evening,4.199095648648335,Immediate Revision Needed
172,94,30,0,2,1,9,2,English,"[91, 63, 64, 84, 94]",12,26.13923053726255,13.285782221553351,Evening,6.230618467425698,Immediate Revision Needed
374,77,45,1,7,3,9,1,Math,"[93, 81, 48, 65, 59]",13,16.0,9.0,Afternoon,1.0,Immediate Revision Needed
482,65,6,2,14,0,6,6,Math,"[62, 50, 76, 61, 97]",38,17.531990835926184,1.9326710569448198,Afternoon,5.755640835615086,Moderate Revision Needed
343,96,53,0,6,4,7,3,Math,"[60, 69, 60, 87, 94]",13,21.893321052641593,9.77281522217412,Morning,9.096795402472173,Immediate Revision Needed
234,45,51,0,7,1,5,2,Programming,"[65, 41, 89, 51, 90]",28,16.0,11.0,Evening,4.0,Immediate Revision Needed
286,94,26,2,4,8,3,0,History,"[95, 87, 66, 92, 62]",11,28.894391586725202,12.17726512028423,Morning,7.999091994767221,Immediate Revision Needed
177,54,8,4,1,8,8,4,History,"[74, 78, 61, 80, 93]",16,10.277110935194289,4.057094174698084,Evening,2.1509435446847642,Immediate Revision Needed
318,71,32,0,7,9,4,2,Science,"[94, 78, 43, 98, 64]",33,2.0,11.0,Afternoon,9.0,Immediate Revision Needed
